ident,name,lat,long,elev,cou
SIZS,Agropecuária Equus Airport,-13.537500381469727,-53.43916702270508,1201,BR
SIZT,Fazenda Buriti Airport,-19.35444450378418,-56.79305648803711,299,BR
SIZU,Agrochapada Airport,-13.434653,-54.276536,1427,BR
SIZV,Sada Heliport,-19.9597225189209,-44.11750030517578,3157,BR
SIZW,Darinha Heliport,-4.111667,-38.248055,33,BR
SIZX,Inácio Luís do Nascimento Airport,-11.2966,-57.5495,870,BR
SIZY,IMOCOP Heliport,-22.695981,-47.561842,1775,BR
SJAA,Fazenda São José do Rio Branco Airport,-15.071389,-59.153332,1142,BR
SJAB,Helisul - Cataratas Heliport,-25.692776,-54.432597,623,BR
SJAC,Fazenda Rio Preto Airport,-11.47151,-51.688922,886,BR
SJAD,Tecno Bag Heliport,-22.757058,-45.109295,1765,BR
SJAE,Fazenda Furnas Airport,-13.158297,-51.807606,1618,BR
SJAF,Fazenda Água Limpa Airport,-13.670832633972168,-57.89555740356445,1804,BR
SJAG,Fazenda Paredão Airport,-13.63208,-60.283854,778,BR
SJAI,Fazenda Davilândia Airport,-13.184792,-48.753031,1263,BR
SJAJ,Estação Convention Center Helipad,-25.438934,-49.267792,3104,BR
SJAK,Fazenda F5 Airport,-18.364181,-48.872128,1726,BR
SJAL,Fazenda Santa Maria Airport,-4.646389007568359,-47.233333587646484,1077,BR
SJAM,Estância Lajota Heliport,-23.248582,-46.57112,3183,BR
SJAN,Grupo Santander Banespa - Panamericana Park Helipad,-23.653713,-46.725186,2405,BR
SJAO,Natura Heliport,-23.403681,-46.831144,2414,BR
SJAP,Fazenda Mrajan Heliport,-22.914178,-46.984856,2290,BR
SJAQ,Fazenda Renascença Airport,-16.116865,-46.354453,3038,BR
SJAR,Fazenda Bela Manhã Airport,-20.018600463867188,-50.899200439453125,1198,BR
SJAS,Fazenda São Roque Airport,-21.669166564941406,-49.173057556152344,1450,BR
SJAT,Monte Moriá Heliport,-22.886912,-46.871454,2766,BR
SJAU,Araguacema Airport,-8.83772,-49.557499,680,BR
SJAV,Nauto Najar Heliport,-22.748611450195312,-47.301109313964844,1871,BR
SJAW,Fazenda Citrícola Airport,-21.724679,-48.377154,2051,BR
SJAX,Fazenda Acalanto Airport,-12.95931,-45.972805,2657,BR
SJAY,Fazenda Ventura Airport,-13.160833358764648,-46.20083236694336,3127,BR
SJAZ,Fazenda Querubim Airport,-12.770401,-46.023488,2733,BR
SJBA,Friboi Heliport,-23.513706,-46.73104,2445,BR
SJBB,Fazenda Bacaba Airport,-9.525193,-49.889005,640,BR
SJBC,Fazenda União Airport,-8.989448,-51.215305,1099,BR
SJBD,Mundo Plaza Helipad,-12.97964,-38.461263,483,BR
SJBE,Ortosíntese Helipad,-23.438866,-46.724435,2743,BR
SJBF,Fazenda J.K. Airport,-15.158888816833496,-48.28388977050781,2136,BR
SJBG,Edifício Torre Almirante Heliport,-22.90916633605957,-43.178890228271484,417,BR
SJBH,Tranportadora Americana Heliport,-23.514999,-46.738458,2407,BR
SJBI,Edra Heliport,-22.440285,-47.698463,2002,BR
SJBJ,Guancan Helipad,-23.613051,-46.851491,2690,BR
SJBK,Iriri Airport,-5.679363,-54.244999,581,BR
SJBL,Fazenda São José Heliport,-22.330565,-47.488994,2113,BR
SJBN,Aldeia Pykany Airport,-8.166666984558105,-54.8297233581543,1100,BR
SJBO,Terra Vista Heliport,-16.543056488,-39.1116676331,240,BR
SJBP,Atrium VI.com Heliport,-23.595482,-46.687474,2664,BR
SJBQ,CBMM Heliport,-19.675929,-46.9041,3649,BR
SJBR,Fazenda Santa Luzia Airport,-17.876667022705078,-56.38888931274414,401,BR
SJBS,Fazenda Livramento Airport,-19.268611907958984,-56.03111267089844,443,BR
SJBT,Fazenda Vera Lúcia Airport,-19.575061,-56.100508,417,BR
SJBU,Fazenda Baluarte Airport,-17.014975,-44.791897,1719,BR
SJBV,Rio Verde/Mercosul Heliport,-25.457364,-49.464636,2940,BR
SJBW,Fazenda Barbacena Airport,-23.83944320678711,-51.90277862548828,1247,BR
SJBX,Severino Lopes Airport,-6.018827,-35.241276,329,BR
SJBY,João Silva Airport,-3.65428,-45.3452,82,BR
SJBZ,Fazenda Três Barras Airport,-18.958246,-51.110233,1552,BR
SJCA,Comandante Vittorio Bonomi Airport,-21.532177,-47.04727,2037,BR
SJCB,Classic Helipad,-23.513543,-46.734129,2398,BR
SJCC,Álvaro Gama Heliport,-22.86833381652832,-42.04694366455078,17,BR
SJCD,Fazenda Pingo D`Água Airport,-17.721111297607422,-53.9375,1303,BR
SJCE,Usina Eldorado Airport,-21.852222442626953,-54.018890380859375,1690,BR
SJCF,Fazenda Estrela D`Alva Airport,-13.191879,-52.312903,1250,BR
SJCG,Iate Clube de Santos - Angra dos Reis Heliport,-22.977854,-44.433582,214,BR
SJCH,Fernando João Pereira dos Santos Filho Airport,-8.15749,-36.181313,1621,BR
SJCI,Cap PM Paulo José de Menezes Filho Heliport,-23.194975,-45.874583,1962,BR
SJCJ,Forum Trabalhista de 1ª Instância de São Paulo I Helipad,-23.522697,-46.661671,2619,BR
SJCK,Rei da Pamonha Heliport,-23.4424991607666,-46.75666809082031,2560,BR
SJCL,Fazenda Araçatuba Airport,-14.529421,-50.411162,1100,BR
SJCM,Fazenda São Marcus Airport,-16.121667861938477,-52.95083236694336,4361,BR
SJCN,Aero Agrícola Cristalina Airport,-16.906944274902344,-47.70833206176758,3544,BR
SJCO,Fazenda Aparecida Airport,-21.498055,-50.101112,1510,BR
SJCP,Fazenda São Roberto Airport,-17.068934,-50.846266,2516,BR
SJCQ,Fazenda Serra Azul Airport,-11.9355,-40.050701,1125,BR
SJCR,Forum Trabalhista de 1ª Instância de São Paulo II Helipad,-23.522623,-46.662143,2619,BR
SJCS,Continental Square Heliport,-23.595772,-46.683961,2678,BR
SJCT,Fazenda da Mata Heliport,-20.474672,-44.783353,2622,BR
SJCU,CDA - Uberaba Heliport,-20,-47.89666748046875,1766,BR
SJCV,Roots Heliport,-22.865024,-46.036706,5085,BR
SJCW,Jatapu Airport,-1.71205,-58.5112,132,BR
SJCX,Hospital Pronto Socorro de Venda Nova Heliport,-19.81833267211914,-43.9474983215332,2622,BR
SJCY,Estância Santa Rita Airport,-15.680085,-55.95603,617,BR
SJCZ,Fazenda Paraíso Airport,-12.429166793823242,-54.25638961791992,1101,BR
SJDA,Fazenda Cruzeiro Airport,-19.192222595214844,-48.11722183227539,3160,BR
SJDB,Fazenda Santa Elisa Airport,-15.055868,-51.363991,853,BR
SJDC,Coca-Cola Heliport,-19.74416732788086,-47.97916793823242,2530,BR
SJDD,Fazenda Jumbo Airport,-22.51388931274414,-53.34194564819336,854,BR
SJDF,Anchieta Hospital Heliport,-15.824037,-48.06718,4013,BR
SJDG,Projeto Iriri Airport,-6.188056,-54.072224,657,BR
SJDH,Fazenda S.M. Airport,-14.550000190734863,-45.766666412353516,2891,BR
SJDI,Fazenda Concórdia Airport,-22.852064,-54.208249,1247,BR
SJDJ,Arenhart Aviação Agrícola Airport,-29.889211,-57.14191,259,BR
SJDK,Oeste Plaza Shopping - MC Helipad,-20.884696,-51.369345,1339,BR
SJDL,Fazenda Paraíso Airport,-17.302378,-55.852776,1313,BR
SJDN,Fazenda Campo Alegre Airport,-19.456729,-55.741625,558,BR
SJDO,Maroum Heliport,-23.82192,-45.371325,10,BR
SJDP,My Way Heliport,-23.015344,-44.287831,98,BR
SJDQ,Trade Tower Heliport,-22.897723,-47.04688,2294,BR
SJDR,Diplomata Empresarial S/C Ltda Heliport,-23.918333053588867,-46.21277618408203,7,BR
SJDS,M Dias Branco Airport,-3.917155,-38.489179,66,BR
SJDT,Fazenda São Roque Airport,-19.51876,-55.312922,453,BR
SJDU,Nossa Senhora do Loreto Airport,-29.728093,-56.960771,318,BR
SJDV,Fazenda Redenção Airport,-19.618610382080078,-56.74305725097656,312,BR
SJDW,Fazenda Canadá Airport,-22.122402,-57.290997,548,BR
SJDX,Fazenda Bandeirantes Airport,-19.412815,-55.549932,427,BR
SJDY,Fazenda da Barra Airport,-18.663055419921875,-54.06861114501953,1533,BR
SJDZ,Cidade Empresarial Heliport,-16.75,-49.34916687011719,2937,BR
SJEA,Cadete 56-147 Santana Airport,-12.850863,-48.226832,985,BR
SJEB,Milennium Office Park Helipad,-23.592965,-46.689636,2484,BR
SJEC,Eduardo Cordeiro de Araújo Airport,-31.686676,-52.467703,151,BR
SJED,Fazenda Abath Airport,-18.68000030517578,-57.224998474121094,348,BR
SJEE,Fazenda Ourissanga Airport,-20.42027778,-51.445278167699996,1182,BR
SJEF,Fazenda Costa Rica Airport,-19.747751,-56.042912,342,BR
SJEG,Estância Esmeralda Airport,-20.159584,-57.158804,433,BR
SJEH,Clemente Verillo Airport,-22.101357,-48.226719,2395,BR
SJEI,New England Helipad,-23.552618,-46.661564,2920,BR
SJEJ,Fazenda Bonanza Airport,-22.155000686645508,-49.287776947021484,1713,BR
SJEK,Satélite Aviação Agrícola Airport,-13.540849,-52.208673,1362,BR
SJEL,Eldorado Airport,-6.9555559158325195,-56.47111129760742,837,BR
SJEM,Vera Municipal Airport,-12.319167,-55.333889,1231,BR
SJEN,Plá e Silva Airport,-33.142894,-52.977319,10,BR
SJEO,Sylvio Quadros Mercês Heliport,-12.9791669846,-38.47333145139999,168,BR
SJEP,Sementes Roos Heliport,-28.44261,-52.815174,1722,BR
SJEQ,Fazenda Bom Jesus Airport,-18.182777404785156,-56.782501220703125,404,BR
SJER,Fazenda Canadá Airport,-17.360044,-50.338433,1811,BR
SJES,Fazenda Água Pê Airport,-18.117778778076172,-56.641109466552734,407,BR
SJET,Fazenda Recreio Airport,-17.564722061157227,-56.78666687011719,404,BR
SJEU,Fazenda São Cristóvão Airport,-17.86916732788086,-56.19388961791992,404,BR
SJEV,Fazenda São Francisco Airport,-17.648332595825195,-56.886112213134766,401,BR
SJEW,Fazenda Horita Airport,-13.011111,-46.238056,3163,BR
SJEX,Fazenda Vitória Airport,-13.008656,-46.107366,2966,BR
SJEY,Fazenda Agronet Airport,-19.990556716918945,-50.266109466552734,1562,BR
SJEZ,República dos Palmares Helipad,-9.65983,-35.740645,69,BR
SJFA,West Side Heliport,-23.503735,-46.849317,2932,BR
SJFB,Fazenda Bacuri Airport,-8.377661,-46.4404,1815,BR
SJFC,Federação do Comércio do Estado de São Paulo Helipad,-23.558072,-46.652107,2707,BR
SJFD,Méier Medical Center Helipad,-22.899339,-43.281696,178,BR
SJFE,Condomínio Jacumã Ocean Resort Heliport,-16.705722,-39.109418,13,BR
SJFF,Frigo Estrela Airport,-20.294722,-50.41055,1595,BR
SJFG,Fazenda Penedo Airport,-5.521111011505127,-57.10749816894531,250,BR
SJFH,I.I.J.O.- Rosário Heliport,-20.412554,-48.217235,1808,BR
SJFI,CIFI Airport,-15.645028,-55.990239,644,BR
SJFJ,Fazenda Santa Joana Airport,-17.234575,-55.226651,522,BR
SJFK,Fazenda Cachoeira Airport,-12.591994,-49.532516,771,BR
SJFL,Fazenda Campo Formoso Airport,-12.560166,-49.866018,1083,BR
SJFM,Fazenda Macuco Airport,-23.838938,-54.24448,1149,BR
SJFN,Fazenda Brasil Novo Airport,-18.371768,-54.927159,752,BR
SJFO,Fazenda Califórnia Airport,-18.036666870117188,-50.19944381713867,1549,BR
SJFP,Fazenda Perobal Airport,-12.91236,-61.370498,984,BR
SJFQ,Fazenda Quatrirmãs Airport,-22.949012,-48.664874,2441,BR
SJFR,Fazenda São Gabriel 2 Airport,-12.523889,-58.235558,1434,BR
SJFS,São João e São Marcos Heliport,-23.20805549621582,-47.48027801513672,1475,BR
SJFT,Fazenda Triunfo Rio Turvo Airport,-10.093056,-57.726944,850,BR
SJFU,Tabuleiro Airport,-6.696417,-35.631234,1716,BR
SJFV,Fazenda Gaia Airport,-18.766281,-48.754891,2697,BR
SJFW,Fazenda W. Egídio III Airport,-15.938055992126465,-46.477500915527344,2648,BR
SJFX,Fazenda Santo Ângelo Airport,-12.798333168029785,-46.09583282470703,2799,BR
SJFY,Hospital Estadual de Pronto Socorro Heliport,-7.121388912200928,-34.844444274902344,91,BR
SJFZ,Fazenda MC Heliport,-22.251667022705078,-46.80027770996094,2644,BR
SJGA,Aerorural Floramazon Airport,-3.7022221088409424,-56.053890228271484,131,BR
SJGB,Fazenda Ponte de Pedra Airport,-13.584166526794434,-57.46305465698242,1690,BR
SJGC,Fazenda Busato I Airport,-12.899685,-45.494492,1201,BR
SJGD,Fazenda Rio Brilhante Airport,-12.7948,-45.721911,2799,BR
SJGE,Nações Unidas Airstrip,-6.083471,-56.29239,591,BR
SJGF,Nova Era Airport,-30.21298,-52.442014,164,BR
SJGG,Plaza II Heliport,-23.611193,-46.696181,2671,BR
SJGH,Aeropel Airport,-28.710631,-55.988827,300,BR
SJGI,Fazenda Cypi Airport,-19.334916,-56.905017,305,BR
SJGJ,Namocoli Airport,-20.608923,-57.555499,282,BR
SJGK,Fazenda Rio liberdade Airport,-9.428610801696777,-51.02694320678711,404,BR
SJGL,Pitangueira Heliport,-27.37611,-49.830833,1290,BR
SJGM,Quadra Hungria Heliport,-23.575384,-46.695896,2491,BR
SJGN,Fazenda Agromar Airport,-13.668074,-56.481761,1237,BR
SJGO,Eldorado Airport,-23.81861114501953,-54.252498626708984,1079,BR
SJGP,Fazenda Grupal Airport,-10.042222222222,-51.589166666667,1050,BR
SJGQ,Fazenda Alebisa Heliport,-18.86083221435547,-48.503334045410156,2641,BR
SJGR,Fazenda Cavalgada Grande Airport,-14.604722023010254,-50.15277862548828,1050,BR
SJGS,São José de Dentro Heliport,-22.282222747802734,-42.495277404785156,3298,BR
SJGT,Salto Augusto Airport,-8.892778396606445,-58.549720764160156,1559,BR
SJGU,Araguatins Airport,-5.68603,-48.11427,411,BR
SJGV,Bons Ventos Heliport,-25.657717,-49.137672,2963,BR
SJGW,Tasi Airport,-11.783531,-55.540395,1280,BR
SJGX,Da Praia Velha Airport,-31.126667022705078,-51.57583236694336,30,BR
SJGY,Fazenda Barriguda Airport,-13.708326,-46.743243,1965,BR
SJGZ,Fazenda Araçatuba Airport,-22.093583,-52.674999,1231,BR
SJHA,Fazenda Janaína Airport,-22.983055114746094,-55.02000045776367,1296,BR
SJHB,Real Hospital Português Helipad,-8.064302,-34.898098,221,BR
SJHC,Canal Heliport,-22.872063,-42.011451,7,BR
SJHD,Fazenda Modelo Airport,-21.382221221923828,-52.198890686035156,1375,BR
SJHE,Fazenda Palmeira Airport,-12.088032,-55.992689,1194,BR
SJHF,Bunge Airport,-7.372221946716309,-44.39611053466797,1837,BR
SJHG,Confresa Airport,-10.633296,-51.565836,781,BR
SJHH,Fazenda Poruína Airport,-18.119722,-52.217222,2244,BR
SJHI,Flow Water Heliport,-22.750265,-45.532672,6063,BR
SJHJ,Fazenda Remanso Airport,-11.182222366333008,-61.088890075683594,831,BR
SJHK,Música Airport,-30.936111450195312,-55.080833435058594,394,BR
SJHL,Frisama Eldorado Airport,-6.094721794128418,-49.36138916015625,384,BR
SJHM,Fazenda Globo Airport,-12.949012,-58.587798,1588,BR
SJHN,Fazenda Belluno Airport,-27.817222595214844,-49.233890533447266,3445,BR
SJHO,Fazenda Colorado Airport,-13.943925,-57.103924,1699,BR
SJHP,Monte Belo Airport,-20.276388,-53.661667,1624,BR
SJHQ,Fazenda São José da Reunidas Airport,-11.016676,-52.368194,1155,BR
SJHR,Flamboyant Heliport,-2.520691,-44.137063,125,BR
SJHS,Fazenda São Vicente Airport,-19.310409,-48.343315,2477,BR
SJHT,Fazenda ANB Airport,-19.831666946411133,-54.829444885253906,1194,BR
SJHU,Agropecuária Vale do Guaporé Airport,-13.882563,-60.096176,958,BR
SJHV,Valmor Weiss Heliport,-25.448055267333984,-49.24361038208008,2920,BR
SJHW,Professor Maurício Joppert Airport,-17.295497,-43.958836,2221,BR
SJHX,Frisama Açailândia Airport,-4.940974,-47.461796,926,BR
SJHY,Paiva Air Heliport,-23.559168,-47.199722,2730,BR
SJHZ,Fazenda Dois Netos Airport,-13.245555877685547,-54.03388977050781,1165,BR
SJIA,Ipiaú Heliport,-14.153981,-39.700384,430,BR
SJIB,Itabuna Heliport,-14.82404,-39.320261,217,BR
SJIC,Pedro da Costa Lima Airport,-21.244874,-52.76981,1444,BR
SJID,Fazenda Goiaba Airport,-19.917221069335938,-52.63138961791992,1549,BR
SJIE,Grupo Scheffer Airport,-13.547941,-58.858556,1739,BR
SJIF,Fazenda Nova Era Airport,-23.394166946411133,-54.752498626708984,1247,BR
SJIG,Edifício Times Square Business Helipad,-21.206323,-47.810558,2238,BR
SJIH,Polícia Federal do Espírito Santo Heliport,-20.32722282409668,-40.35333251953125,62,BR
SJII,Fazenda São Marcos Airport,-22.296667098999023,-54.94138717651367,1395,BR
SJIJ,Fazenda Amparo Airport,-17.781944274902344,-53.46110916137695,2766,BR
SJIL,Fazenda Santa Bárbara Airport,-19.091111,-55.8425,440,BR
SJIM,Major PM oswaldo Cândido Nunes Heliport,-18.705833435058594,-40.407222747802734,436,BR
SJIN,Hotel Ariau Amazon Towers II Heliport,-3.0919439792633057,-60.44194412231445,98,BR
SJIO,Guararapes Airport,-26.991943359375,-50.383056640625,3609,BR
SJIP,Ipiranga Centro Logístico Heliport,-23.419721603393555,-46.37694549560547,2500,BR
SJIQ,Usina Coruripe - Filial Limeira do Oeste Airport,-19.520191,-50.654031,1384,BR
SJIR,Engenheiro Joaquim Martins Airport,-13.31104,-40.878315,1733,BR
SJIS,Fazenda Futuro Airport,-20.34666633605957,-53.45694351196289,1598,BR
SJIT,Itaú de Minas Airport,-20.755301,-46.750198,2520,BR
SJIU,Fazenda Beija-Flor Airport,-11.794166564941406,-38.0908317565918,555,BR
SJIV,São João Airport,-29.085832595825195,-56.2147216796875,269,BR
SJIW,Helicenter Alphaville Heliport,-23.475312,-46.828505,2723,BR
SJIX,Marina Porto Imperial Heliport,-23.230926,-44.715493,10,BR
SJIY,São Leopoldo Airport,-4.9791669845581055,-56.927223205566406,814,BR
SJIZ,Módulo Aguapei Airport,-15.826944,-59.234167,1129,BR
SJJA,Fazenda Jamanxin Airport,-8.375,-55.30611038208008,800,BR
SJJB,Fazenda Cacique Airport,-20.769296,-52.77758,1421,BR
SJJC,Ceará-Mirim Heliport,-5.507500171661377,-35.503334045410156,98,BR
SJJD,Jijoca de Jericoacoara Airport,-2.888889,-40.474167,66,BR
SJJE,Jequié Heliport,-13.840653,-40.103595,709,BR
SJJF,Pousada do Rio Roosevelt Airport,-8.49523,-60.955747,335,BR
SJJG,Fazenda Tanguru Airport,-12.721846,-52.38028,1050,BR
SJJH,Pousada Rio Xingu Airport,-3.249444007873535,-51.72249984741211,233,BR
SJJI,Novo Horizonte Airport,-26.2491664886,-51.903331756600004,3720,BR
SJJJ,Fazenda Juliana Airport,-12.682861,-61.089262,1161,BR
SJJK,Fazenda Taquaral Airport,-10.028888702392578,-56.73830032348633,980,BR
SJJL,Fazenda Campo Aberto Airport,-11.787449,-45.965409,2418,BR
SJJM,Michels Aviação Agrícola LTDA Airport,-13.532221794128418,-58.76527786254883,1884,BR
SJJN,Fazenda Shangri-lá Airstrip,-10.282778,-56.325556,1096,BR
SJJO,João de Oliveira Bueno Airport,-13.192744,-47.120251,1431,BR
SJJP,São Francisco Airport,-7.835278034210205,-56.538333892822266,778,BR
SJJQ,Polícia Federal Heliport,-5.82611083984375,-35.223609924316406,218,BR
SJJR,Fazenda Recreio Airport,-21.71417,-44.203892,3796,BR
SJJS,BS Colway Heliport,-25.461476,-49.102677,2986,BR
SJJT,Fazenda Vale Verde Airport,-9.957995,-49.754587,581,BR
SJJU,Fazenda Barra Mansa Airport,-14.045111,-60.15419,725,BR
SJJV,Fazenda Pilar Airport,-3.278693,-56.201354,499,BR
SJJW,Fazenda Santa Emília Airport,-19.507939,-55.614402,443,BR
SJJX,Maca Aero Airport,-2.898056,-48.958611,179,BR
SJJY,Indaiaúba Heliport,-23.908788,-45.309205,325,BR
SJJZ,Ilha de Terrapleno Heliport,-32.032855,-52.072953,10,BR
SJKA,Aerocampo Airport,-13.62797,-57.900965,1798,BR
SJKB,Fazenda Adelaide Airport,-13.087501,-58.025833,1538,BR
SJKC,Fazenda Costa Norte II Airport,-9.291389465332031,-58.03305435180664,787,BR
SJKD,Helisilva Heliport,-27.02638816833496,-48.62111282348633,10,BR
SJKE,Sellix Heliport,-22.747222,-42.832502,72,BR
SJKF,Lago Azul Heliport,-23.508973,-47.582517,2008,BR
SJKG,Fazenda Jatobá Airport,-3.503395,-54.090576,499,BR
SJKH,Boa Fé Airport,-7.422907,-56.336669,722,BR
SJKI,Hangar Comandante Salomão Alcolumbre Airport,0.208793,-51.012373,66,BR
SJKJ,Fazenda Cangaia Airport,-17.442777633666992,-53.80888748168945,2549,BR
SJKK,Coca-Cola Heliport,-18.896666,-48.242222,3084,BR
SJKL,Canã Airport,4.620442,-60.078414,994,BR
SJKM,Canawapai Airport,4.812213,-60.026486,1886,BR
SJKN,Caracanã Airport,4.7047200202941895,-60.26530075073242,1988,BR
SJKO,Cararuau Airport,4.0630598068237305,-60.165000915527344,594,BR
SJKP,Caraparu Airport,4.541110038757324,-60.46310043334961,1194,BR
SJKQ,Caramambataí (Mapae) Airport,5.12306022644043,-60.58580017089844,1989,BR
SJKR,Pista KRB Airport,-6.0805559158325195,-56.38916778564453,706,BR
SJKS,Catrimani I Airport,2.3755600452423096,-63.00830078125,1092,BR
SJKT,Contão Airport,4.171669960021973,-60.54359817504883,577,BR
SJKU,Cumaipá Airport,4.813889980316162,-60.47359848022461,2188,BR
SJKV,Cumanã I Airport,4.470280170440674,-60.778099060058594,1191,BR
SJKW,Cumanã II Airport,4.426939964294434,-60.82389831542969,1191,BR
SJKX,Cutia Airport,4.170000076293945,-59.748600006103516,496,BR
SJKY,Comeri Santos Helipad,-23.952249,-46.325387,66,BR
SJKZ,Estevão Airport,4.4497199058532715,-60.43920135498047,994,BR
SJLA,Flechal Airport,4.6613898277282715,-60.291900634765625,1988,BR
SJLB,Fazenda Chaparral Airport,-15.501943588256836,-57.7672233581543,949,BR
SJLC,Hakoma Airport,2.7200000286102295,-63.567501068115234,1191,BR
SJLD,Fazenda Porto do Campo Airport,-15.715556144714355,-57.711387634277344,594,BR
SJLE,Halikato-U Airport,3.2249999046325684,-63.19940185546875,994,BR
SJLF,Homoxi Airport,2.4977800846099854,-63.729698181152344,2284,BR
SJLH,Jacamim Airport,2.176110029220581,-59.78390121459961,495,BR
SJLI,Fazenda Lilliani Airport,-4.213611125946045,-46.974998474121094,958,BR
SJLJ,Jatapuzinho Airport,0.5972219705581665,-59.22169876098633,397,BR
SJLK,Lago Grande I Airport,3.442780017852783,-60.352500915527344,298,BR
SJLL,Maturucá Airport,4.460830211639404,-60.10029983520508,1493,BR
SJLM,Leão de Ouro Airport,4.151669979095459,-61.427799224853516,298,BR
SJLN,Maloquinha Airport,4.726940155029297,-60.590599060058594,1890,BR
SJLO,Manalaí Airport,5.084169864654541,-60.37889862060547,2189,BR
SJLP,Manoá-Pium Airport,2.9800000190734863,-60.095298767089844,348,BR
SJLQ,Maracanã Airport,4.364999771118164,-60.016700744628906,1791,BR
SJLR,Cambiju Heliport,-25.246976,-49.918208,3330,BR
SJLS,Marupá Airport,2.1252799034118652,-59.8213996887207,495,BR
SJLT,Milho Airport,3.3855600357055664,-60.407798767089844,358,BR
SJLU,Missão Catrinami Airport,1.7408299446105957,-62.286399841308594,397,BR
SJLV,Morro Airport,4.35722017288208,-59.970001220703125,1792,BR
SJLW,Mudubim I Airport,4.421669960021973,-60.48970031738281,1493,BR
SJLX,Mutum Airport,4.453060150146484,-59.85390090942383,1792,BR
SJLY,Helicentro BH Heliport,-20.047375,-43.962328,4400,BR
SJLZ,Orinduque Airport,4.737297,-60.03273,1896,BR
SJMA,Fazenda Mundo Acabado Airport,-17.935556411743164,-54.926109313964844,525,BR
SJMB,Fazenda Mombaça Heliport,-23.016111373901367,-44.28916549682617,132,BR
SJMC,Monte Carlo Trade Center Heliport,-23.492778778076172,-46.85194396972656,2746,BR
SJMD,Paapiu Novo Airport,2.7227799892425537,-62.95029830932617,696,BR
SJME,Mato Grosso Airport,4.57056,-60.903099,2783,BR
SJMF,Pacu Airport,4.1638898849487305,-60.222198486328125,994,BR
SJMG,Maguinhos Heliport,-22.771295,-41.926081,5,BR
SJMH,Palimiú Airport,3.329557,-62.97123,896,BR
SJMI,Parafuri Airstrip,3.282719,-63.849808,1988,BR
SJMJ,Pedra Branca Airport,4.455811,-60.269018,1489,BR
SJMK,Pedra Preta Airport,4.711271,-60.476604,2188,BR
SJML,Piolho Airport,4.702439,-60.734148,2287,BR
SJMM,Pipi Airport,4.931882,-60.319226,2585,BR
SJMN,Raposa Airport,3.809596,-60.092908,495,BR
SJMO,Santa Isabel Airport,4.46907,-60.864053,1194,BR
SJMP,Santa Liberdade Airstrip,4.288972,-60.259441,1890,BR
SJMQ,Santa Maria de Normândia Airstrip,4.173909,-60.141154,847,BR
SJMR,Maragogipe Airport,-23.457518,-54.300302,998,BR
SJMS,Mineração Serra Grande Heliport,-14.57481,-49.968041,1267,BR
SJMT,São Miguel Cachoeirinha Airport,4.4902801513671875,-60.9906005859375,1194,BR
SJMU,Sauparú Airport,4.98971986771,-60.4356002808,2287,BR
SJMV,Serra do Sol Airport,4.942500114440918,-60.47529983520508,2480,BR
SJMW,Socó Airport,4.46999979019165,-60.17689895629883,1690,BR
SJMX,Suapi Airport,4.57528018951416,-60.858299255371094,2487,BR
SJMY,Monte Rey Heliport,-29.135182,-51.142012,2795,BR
SJMZ,Fazenda Mizote Airport,-12.95748,-46.006204,2701,BR
SJNA,Clube de Esportes Aéreos e Náuticos do Pará Airport,-1.267222,-48.43,17,BR
SJNB,Ubaru Airport,4.501669883728027,-60.80220031738281,1194,BR
SJNC,Uraricoera Airport,3.147511,-62.230371,794,BR
SJND,Nova Descoberta Airport,-6.618888854980469,-56.692501068115234,821,BR
SJNE,Wapum Airport,1.9900000095367432,-59.95719909667969,495,BR
SJNF,Wilimon Airport,4.635000228881836,-60.17610168457031,1739,BR
SJNG,Xidea Airport,2.611256,-63.871121,1988,BR
SJNH,Fazenda Nhu-Verá Airport,-18.0272216796875,-55.46027755737305,492,BR
SJNI,Fazenda Mutum Airport,-13.919721603393555,-56.084442138671875,1575,BR
SJNJ,Fazenda Lakanka Airport,-15.436083,-51.583798,892,BR
SJNK,Fazenda Três Perobas Airport,-12.081667,-61.639999,1119,BR
SJNL,Fazenda Reata Airport,-13.626771,-57.583187,1791,BR
SJNM,Fazenda Santa Luzia Airport,-13.993894,-55.940962,1526,BR
SJNN,Fazenda Botelho Airport,-10.222222328186035,-64.34333038330078,535,BR
SJNO,Fazenda Nazaré Airport,-18.672115,-57.123735,348,BR
SJNP,Novo Progresso Airport,-7.125833,-55.400833,794,BR
SJNQ,Destilaria Medasa Airport,-17.491096,-40.156317,656,BR
SJNR,Norte Jet Airport,-1.307274,-48.255972,88,BR
SJNS,Ilha dos Macacos Airport,-9.225556373596191,-57.022499084472656,1266,BR
SJNT,Higienópolis Medical Center Heliport,-23.54916763305664,-46.65805435180664,2884,BR
SJNU,Fazenda Campo Alto Airport,-13.038091,-51.713889,1099,BR
SJNV,Fazenda São Francisco Airport,-18.431389,-50.256111,1857,BR
SJNW,Fazenda Nhandu Airport,-9.632569,-55.216341,1103,BR
SJNX,Cosmos Aviação Agrícola Airport,-18.408056,-52.63028,2730,BR
SJNY,Iberostar Praia do Forte Heliport,-12.549641,-37.990776,33,BR
SJNZ,Fazenda Três Lagoas Airport,-13.258413,-58.727975,1755,BR
SJOA,Fazenda Fortaleza Heliport,-23.178892,-45.471429,2155,BR
